id,merchant_id,shopper_id,amount,created_at,completed_at
1436,3,70,284.52,11/02/2018 15:20:00,14/02/2018 07:27:53
1437,14,101,122.02,11/02/2018 16:06:00,13/02/2018 01:12:57
1439,4,234,279.17,11/02/2018 17:38:00,13/02/2018 14:03:06
1440,3,81,430.3,11/02/2018 18:24:00,13/02/2018 08:03:51
1455,5,206,88.79,12/02/2018 03:52:00,
1459,2,162,68.32,12/02/2018 05:48:00,
1464,13,234,404.93,12/02/2018 08:13:00,
1470,11,364,363.39,12/02/2018 11:07:00,
1476,3,191,258.46,12/02/2018 14:01:00,
1480,11,222,264.31,12/02/2018 15:57:00,
1481,6,332,321.85,12/02/2018 16:26:00,
1487,9,325,367.43,12/02/2018 19:20:00,
1490,9,171,136.29,12/02/2018 20:47:00,
1493,13,340,276.43,12/02/2018 22:14:00,
1504,7,231,47.3,13/02/2018 04:56:00,
1505,6,150,319.53,13/02/2018 05:33:00,
1506,10,229,300.95,13/02/2018 06:10:00,
1513,4,63,111.94,13/02/2018 10:29:00,
1514,8,262,296.35,13/02/2018 11:06:00,
1521,6,96,378.33,13/02/2018 15:25:00,
1524,9,183,409.63,13/02/2018 17:16:00,
1534,6,103,347.83,13/02/2018 23:26:00,
1539,5,89,280.02,14/02/2018 04:35:00,
1546,1,78,165.84,14/02/2018 11:00:00,
1548,2,109,38.53,14/02/2018 12:50:00,
1556,14,246,430.17,14/02/2018 20:10:00,
1443,12,201,34.91,11/02/2018 20:42:00,13/02/2018 18:57:39
1444,3,362,270.97,11/02/2018 21:28:00,12/02/2018 21:45:53
1445,14,30,91.91,11/02/2018 22:14:00,14/02/2018 11:20:53
1446,13,124,322.98,11/02/2018 23:00:00,13/02/2018 00:54:10
1447,6,375,52.83,11/02/2018 23:46:00,13/02/2018 20:05:44
1448,4,146,442.87,12/02/2018 00:29:00,13/02/2018 05:04:32
1450,8,241,307.62,12/02/2018 01:27:00,13/02/2018 20:58:58
1451,2,73,411.27,12/02/2018 01:56:00,13/02/2018 02:13:19
1452,11,64,270.14,12/02/2018 02:25:00,13/02/2018 16:38:08
1453,7,308,242.47,12/02/2018 02:54:00,14/02/2018 00:57:50
1454,14,244,49.77,12/02/2018 03:23:00,14/02/2018 21:06:48
1457,6,224,245.6,12/02/2018 04:50:00,14/02/2018 14:40:39
1458,3,315,31.62,12/02/2018 05:19:00,14/02/2018 13:55:12
1460,2,284,371.19,12/02/2018 06:17:00,13/02/2018 23:40:04
1461,1,223,241.53,12/02/2018 06:46:00,14/02/2018 10:33:30
1462,3,205,344.11,12/02/2018 07:15:00,14/02/2018 00:19:41
1465,8,210,351.12,12/02/2018 08:42:00,14/02/2018 02:27:29
1466,4,1,297.66,12/02/2018 09:11:00,13/02/2018 23:30:09
1467,4,183,318.65,12/02/2018 09:40:00,14/02/2018 16:37:57
1468,1,71,405.91,12/02/2018 10:09:00,14/02/2018 03:58:32
1469,3,101,224.87,12/02/2018 10:38:00,14/02/2018 17:38:15
1471,6,293,414.76,12/02/2018 11:36:00,13/02/2018 17:27:30
1473,7,157,27.13,12/02/2018 12:34:00,13/02/2018 12:54:18
1474,6,129,201.77,12/02/2018 13:03:00,13/02/2018 14:24:44
1475,4,268,163.6,12/02/2018 13:32:00,14/02/2018 07:21:22
1477,11,316,108.04,12/02/2018 14:30:00,14/02/2018 00:35:31
1478,5,272,296.04,12/02/2018 14:59:00,13/02/2018 19:16:44
1482,6,245,91.49,12/02/2018 16:55:00,14/02/2018 04:40:07
1483,5,95,446.93,12/02/2018 17:24:00,14/02/2018 04:58:31
1484,11,23,52.02,12/02/2018 17:53:00,14/02/2018 06:00:31
1485,10,386,31.39,12/02/2018 18:22:00,15/02/2018 08:30:06
1486,11,390,153.8,12/02/2018 18:51:00,14/02/2018 16:40:28
1489,4,241,221.73,12/02/2018 20:18:00,14/02/2018 04:43:11
1491,9,267,395.05,12/02/2018 21:16:00,14/02/2018 23:36:00
1492,1,109,201.06,12/02/2018 21:45:00,14/02/2018 15:22:04
1494,8,214,66.23,12/02/2018 22:43:00,14/02/2018 00:31:39
1495,10,328,189.04,12/02/2018 23:12:00,14/02/2018 17:17:20
1496,10,33,254.6,12/02/2018 23:41:00,14/02/2018 06:44:42
1498,2,361,156.9,13/02/2018 01:14:00,15/02/2018 09:35:10
1499,5,130,431.32,13/02/2018 01:51:00,14/02/2018 05:16:56
1500,12,334,256.44,13/02/2018 02:28:00,15/02/2018 00:05:41
1501,4,177,36.43,13/02/2018 03:05:00,14/02/2018 14:57:24
1502,13,41,316.42,13/02/2018 03:42:00,15/02/2018 06:49:39
1507,14,170,421.06,13/02/2018 06:47:00,14/02/2018 12:17:11
1508,2,342,386.92,13/02/2018 07:24:00,15/02/2018 13:43:18
1509,3,327,364.65,13/02/2018 08:01:00,14/02/2018 11:09:10
1510,12,280,253.07,13/02/2018 08:38:00,15/02/2018 13:33:23
1511,1,224,332.62,13/02/2018 09:15:00,15/02/2018 14:32:26
1515,5,286,186.94,13/02/2018 11:43:00,16/02/2018 04:49:16
1516,8,149,369.41,13/02/2018 12:20:00,15/02/2018 01:20:04
1517,12,213,381.09,13/02/2018 12:57:00,14/02/2018 20:26:41
1518,3,199,379.59,13/02/2018 13:34:00,15/02/2018 03:00:34
1519,13,364,359.32,13/02/2018 14:11:00,16/02/2018 07:15:32
1520,2,391,387.08,13/02/2018 14:48:00,16/02/2018 03:18:40
1523,9,174,441.4,13/02/2018 16:39:00,15/02/2018 02:13:20
1525,6,86,88.98,13/02/2018 17:53:00,14/02/2018 20:07:39
1526,7,243,56.69,13/02/2018 18:30:00,16/02/2018 06:19:44
1527,7,374,209.24,13/02/2018 19:07:00,15/02/2018 06:54:20
1528,7,384,70.46,13/02/2018 19:44:00,15/02/2018 14:22:17
1530,11,398,314.95,13/02/2018 20:58:00,16/02/2018 08:38:45
1531,13,161,145.53,13/02/2018 21:35:00,15/02/2018 01:31:28
1532,7,293,39.61,13/02/2018 22:12:00,15/02/2018 21:18:20
1533,12,166,171.01,13/02/2018 22:49:00,15/02/2018 16:03:23
1535,2,75,317.36,14/02/2018 00:55:00,16/02/2018 17:54:52
1537,11,122,162.01,14/02/2018 02:45:00,16/02/2018 17:21:40
1538,5,81,435.47,14/02/2018 03:40:00,15/02/2018 13:16:01
1540,13,115,392.74,14/02/2018 05:30:00,15/02/2018 12:48:38
1541,7,391,212.61,14/02/2018 06:25:00,16/02/2018 01:15:14
1542,7,353,415.4,14/02/2018 07:20:00,15/02/2018 12:32:16
1543,10,48,155.95,14/02/2018 08:15:00,16/02/2018 11:30:42
1545,10,5,300.63,14/02/2018 10:05:00,17/02/2018 00:07:57
1547,8,82,68.07,14/02/2018 11:55:00,16/02/2018 10:50:38
1549,3,263,277.28,14/02/2018 13:45:00,16/02/2018 20:06:35
1550,1,25,338.84,14/02/2018 14:40:00,17/02/2018 04:18:41
1551,8,104,149.41,14/02/2018 15:35:00,17/02/2018 01:34:26
1553,13,344,58.68,14/02/2018 17:25:00,15/02/2018 18:45:13
1554,11,292,216.74,14/02/2018 18:20:00,17/02/2018 00:56:12
1555,10,315,64.16,14/02/2018 19:15:00,16/02/2018 17:02:39
1557,8,335,423.56,14/02/2018 21:05:00,16/02/2018 18:52:01
1558,7,148,209.33,14/02/2018 22:00:00,16/02/2018 13:10:47
1560,9,388,137.14,14/02/2018 23:50:00,17/02/2018 00:14:23
1583,6,186,359.98,15/02/2018 21:51:00,
1593,9,313,204.6,16/02/2018 05:04:00,
1596,4,373,185.21,16/02/2018 06:58:00,
1597,10,134,286.97,16/02/2018 07:36:00,
1603,3,213,138.06,16/02/2018 11:24:00,
1604,3,117,235.19,16/02/2018 12:02:00,
1613,2,376,429.52,16/02/2018 17:44:00,
1625,7,65,219.45,17/02/2018 01:27:00,
1640,7,357,192.03,17/02/2018 08:42:00,
1653,3,255,162.81,17/02/2018 14:59:00,
1657,2,23,402.54,17/02/2018 16:55:00,
1658,3,190,246.02,17/02/2018 17:24:00,
1660,10,352,30.71,17/02/2018 18:22:00,
1666,9,156,179.05,17/02/2018 21:16:00,
1667,3,11,144.77,17/02/2018 21:45:00,
1671,1,368,109.93,17/02/2018 23:41:00,
1675,6,259,286.43,18/02/2018 04:48:00,
1678,5,325,313.36,18/02/2018 08:24:00,
1563,3,246,382.08,15/02/2018 02:51:00,17/02/2018 06:30:33
1564,4,69,159.22,15/02/2018 03:48:00,16/02/2018 04:21:49
1565,5,315,397.13,15/02/2018 04:45:00,16/02/2018 08:59:46
1566,3,188,366.39,15/02/2018 05:42:00,16/02/2018 06:58:46
1567,6,60,186.2,15/02/2018 06:39:00,17/02/2018 07:16:25
1568,12,221,64.07,15/02/2018 07:36:00,17/02/2018 16:54:39
1570,13,382,183.62,15/02/2018 09:30:00,16/02/2018 20:34:45
1571,13,177,377.47,15/02/2018 10:27:00,17/02/2018 21:01:38
1572,10,293,298.32,15/02/2018 11:24:00,16/02/2018 19:04:24
1573,14,4,232.62,15/02/2018 12:21:00,17/02/2018 22:16:22
1574,1,392,122.95,15/02/2018 13:18:00,18/02/2018 02:27:40
1576,8,393,422.06,15/02/2018 15:12:00,18/02/2018 03:08:43
1577,3,188,119.79,15/02/2018 16:09:00,17/02/2018 13:26:46
1578,3,274,323.69,15/02/2018 17:06:00,17/02/2018 14:23:32
1579,1,200,70.05,15/02/2018 18:03:00,18/02/2018 03:47:37
1580,5,184,418.84,15/02/2018 19:00:00,18/02/2018 08:32:40
1582,14,205,411.01,15/02/2018 20:54:00,17/02/2018 17:45:16
1584,4,6,365.06,15/02/2018 22:48:00,18/02/2018 01:09:11
1585,9,47,331.5,15/02/2018 23:45:00,17/02/2018 19:13:46
1586,7,177,155.69,16/02/2018 00:38:00,17/02/2018 03:47:09
1587,5,58,28.92,16/02/2018 01:16:00,17/02/2018 15:48:42
1588,3,13,236.94,16/02/2018 01:54:00,18/02/2018 08:22:25
1590,6,322,447.71,16/02/2018 03:10:00,17/02/2018 03:11:54
1591,9,390,167.24,16/02/2018 03:48:00,18/02/2018 00:45:15
1592,2,297,73.79,16/02/2018 04:26:00,18/02/2018 17:55:36
1594,10,245,305.07,16/02/2018 05:42:00,18/02/2018 18:42:16
1595,7,217,227.6,16/02/2018 06:20:00,17/02/2018 15:13:46
1599,7,244,235.1,16/02/2018 08:52:00,18/02/2018 11:17:31
1600,4,191,156.48,16/02/2018 09:30:00,17/02/2018 14:04:18
1601,14,68,287.82,16/02/2018 10:08:00,17/02/2018 16:03:21
1602,7,86,363.6,16/02/2018 10:46:00,19/02/2018 03:34:30
1605,6,360,182.09,16/02/2018 12:40:00,18/02/2018 12:56:00
1607,12,48,195.42,16/02/2018 13:56:00,18/02/2018 10:34:00
1608,4,46,324.73,16/02/2018 14:34:00,17/02/2018 17:35:13
1609,1,54,58.92,16/02/2018 15:12:00,17/02/2018 22:42:13
1610,9,240,350.59,16/02/2018 15:50:00,19/02/2018 03:35:41
1611,3,34,407.6,16/02/2018 16:28:00,17/02/2018 20:40:36
1612,11,337,33.83,16/02/2018 17:06:00,18/02/2018 02:28:46
1615,14,326,70.83,16/02/2018 19:00:00,19/02/2018 01:01:55
1616,2,82,176.63,16/02/2018 19:38:00,19/02/2018 12:05:50
1617,10,157,297.84,16/02/2018 20:16:00,17/02/2018 20:43:36
1618,1,130,239.41,16/02/2018 20:54:00,19/02/2018 10:19:50
1619,9,60,340.51,16/02/2018 21:32:00,19/02/2018 03:17:25
1621,8,209,328.04,16/02/2018 22:48:00,19/02/2018 00:46:59
1622,10,115,379.66,16/02/2018 23:26:00,19/02/2018 04:10:29
1623,4,299,65.13,17/02/2018 00:29:00,19/02/2018 13:44:18
1624,2,121,210.32,17/02/2018 00:58:00,19/02/2018 16:40:59
1626,12,73,380.44,17/02/2018 01:56:00,18/02/2018 20:51:43
1628,13,297,196.31,17/02/2018 02:54:00,19/02/2018 04:51:01
1629,6,356,126.32,17/02/2018 03:23:00,19/02/2018 12:15:06
1630,13,312,215.21,17/02/2018 03:52:00,18/02/2018 23:38:58
1631,4,320,286.6,17/02/2018 04:21:00,18/02/2018 12:49:49
1632,4,264,250.61,17/02/2018 04:50:00,18/02/2018 10:31:22
1633,14,104,141.09,17/02/2018 05:19:00,19/02/2018 08:34:18
1635,12,91,92.08,17/02/2018 06:17:00,18/02/2018 19:47:34
1636,11,249,126.43,17/02/2018 06:46:00,19/02/2018 01:46:12
1637,2,258,294.83,17/02/2018 07:15:00,18/02/2018 08:47:19
1638,14,171,140.74,17/02/2018 07:44:00,20/02/2018 01:12:27
1639,12,292,38.52,17/02/2018 08:13:00,19/02/2018 00:25:05
1642,12,360,283.87,17/02/2018 09:40:00,18/02/2018 22:08:01
1643,13,309,274.67,17/02/2018 10:09:00,20/02/2018 01:41:18
1644,7,138,403.27,17/02/2018 10:38:00,18/02/2018 16:37:20
1645,10,251,193.52,17/02/2018 11:07:00,20/02/2018 03:09:30
1646,2,364,253.09,17/02/2018 11:36:00,19/02/2018 21:24:49
1648,11,172,257.15,17/02/2018 12:34:00,19/02/2018 04:37:55
1649,14,10,259.96,17/02/2018 13:03:00,18/02/2018 17:48:37
1650,3,253,56.06,17/02/2018 13:32:00,18/02/2018 20:35:46
1651,3,312,426.86,17/02/2018 14:01:00,18/02/2018 18:18:27
1652,1,326,307.05,17/02/2018 14:30:00,18/02/2018 19:55:51
1654,1,72,172.06,17/02/2018 15:28:00,20/02/2018 04:54:36
1656,5,313,251.19,17/02/2018 16:26:00,20/02/2018 03:24:50
1659,10,116,334.57,17/02/2018 17:53:00,20/02/2018 04:52:37
1661,3,389,219.22,17/02/2018 18:51:00,19/02/2018 02:08:33
1662,8,318,444.14,17/02/2018 19:20:00,18/02/2018 20:52:21
1663,6,343,247.64,17/02/2018 19:49:00,20/02/2018 08:57:48
1665,14,180,441.13,17/02/2018 20:47:00,20/02/2018 05:38:00
1668,12,265,365.01,17/02/2018 22:14:00,19/02/2018 03:52:07
1669,5,187,79.37,17/02/2018 22:43:00,20/02/2018 10:00:45
1670,3,82,64.42,17/02/2018 23:12:00,19/02/2018 21:57:13
1672,1,109,122.33,18/02/2018 01:12:00,19/02/2018 04:23:53
1674,4,26,408.98,18/02/2018 03:36:00,19/02/2018 08:53:31
1676,14,98,47.78,18/02/2018 06:00:00,20/02/2018 18:08:38
1677,5,97,35.74,18/02/2018 07:12:00,20/02/2018 00:01:19
1679,2,252,186.15,18/02/2018 09:36:00,19/02/2018 11:05:04
1680,9,261,96.65,18/02/2018 10:48:00,20/02/2018 07:59:27
1695,7,102,62.93,19/02/2018 02:48:00,
1696,12,381,251.06,19/02/2018 03:30:00,
1701,6,178,367.55,19/02/2018 07:00:00,
1706,1,114,357.08,19/02/2018 10:30:00,
1714,9,81,116.71,19/02/2018 16:06:00,
1721,10,204,39.07,19/02/2018 21:00:00,
1722,6,117,252.1,19/02/2018 21:42:00,
1728,5,381,406.67,20/02/2018 02:15:00,
1730,10,329,401.65,20/02/2018 03:45:00,
1731,2,120,177.11,20/02/2018 04:30:00,
1733,2,380,43.16,20/02/2018 06:00:00,
1736,10,355,112.71,20/02/2018 08:15:00,
1742,4,210,127.11,20/02/2018 12:45:00,
1748,11,154,313.78,20/02/2018 17:15:00,
1754,5,143,155.33,20/02/2018 21:45:00,
1761,3,138,358.91,21/02/2018 02:00:00,
1762,7,341,182.56,21/02/2018 02:30:00,
1774,2,381,418.89,21/02/2018 08:30:00,
1789,12,152,391.12,21/02/2018 16:00:00,
1790,2,31,177.64,21/02/2018 16:30:00,
1793,7,247,307.14,21/02/2018 18:00:00,
1794,4,156,216.54,21/02/2018 18:30:00,
1683,2,166,188.85,18/02/2018 14:24:00,20/02/2018 12:32:35
1684,8,130,88.26,18/02/2018 15:36:00,20/02/2018 10:33:55
1685,5,62,107.31,18/02/2018 16:48:00,21/02/2018 06:07:43
1686,12,245,312.05,18/02/2018 18:00:00,20/02/2018 03:19:32
1687,7,259,399.53,18/02/2018 19:12:00,21/02/2018 02:26:47
1688,6,168,371.2,18/02/2018 20:24:00,21/02/2018 01:36:26
1690,6,281,395.98,18/02/2018 22:48:00,20/02/2018 09:47:50
1691,9,93,409.76,19/02/2018 00:00:00,21/02/2018 14:21:16
1692,14,400,111.98,19/02/2018 00:42:00,20/02/2018 01:41:09
1693,2,74,98.56,19/02/2018 01:24:00,20/02/2018 21:50:59
1694,3,183,346.4,19/02/2018 02:06:00,20/02/2018 16:15:07
1698,13,254,334.69,19/02/2018 04:54:00,20/02/2018 12:14:12
1699,8,322,302.74,19/02/2018 05:36:00,21/02/2018 11:05:39
1700,9,244,202.32,19/02/2018 06:18:00,21/02/2018 19:31:01
1702,9,169,198.08,19/02/2018 07:42:00,21/02/2018 05:27:18
1703,7,44,172.69,19/02/2018 08:24:00,21/02/2018 10:10:10
1705,12,392,225.1,19/02/2018 09:48:00,21/02/2018 04:43:24
1707,4,329,426.13,19/02/2018 11:12:00,20/02/2018 11:20:15
1708,1,225,379.03,19/02/2018 11:54:00,20/02/2018 14:24:28
1709,13,6,400.53,19/02/2018 12:36:00,21/02/2018 13:58:47
1710,12,125,169.08,19/02/2018 13:18:00,21/02/2018 03:24:11
1711,13,29,168.82,19/02/2018 14:00:00,22/02/2018 02:34:44
1713,7,222,187.48,19/02/2018 15:24:00,20/02/2018 17:19:58
1715,12,330,240.51,19/02/2018 16:48:00,21/02/2018 13:27:14
1716,2,61,66.01,19/02/2018 17:30:00,21/02/2018 03:50:52
1717,7,309,152.55,19/02/2018 18:12:00,21/02/2018 00:08:31
1718,9,135,319.12,19/02/2018 18:54:00,21/02/2018 16:47:57
1720,10,302,421.21,19/02/2018 20:18:00,22/02/2018 12:26:51
1723,4,292,229.71,19/02/2018 22:24:00,20/02/2018 23:00:26
1724,7,264,164.83,19/02/2018 23:06:00,21/02/2018 19:10:40
1725,3,106,327.14,19/02/2018 23:48:00,22/02/2018 04:04:31
1726,1,152,144.94,20/02/2018 00:45:00,21/02/2018 12:54:39
1729,2,295,106.98,20/02/2018 03:00:00,21/02/2018 16:13:26
1732,10,184,242.96,20/02/2018 05:15:00,21/02/2018 18:22:25
1734,3,112,157.77,20/02/2018 06:45:00,22/02/2018 21:47:41
1735,3,338,176.93,20/02/2018 07:30:00,22/02/2018 14:45:31
1737,12,87,425.74,20/02/2018 09:00:00,22/02/2018 03:06:17
1738,13,67,192.87,20/02/2018 09:45:00,21/02/2018 19:39:57
1740,13,66,378.21,20/02/2018 11:15:00,22/02/2018 04:12:30
1741,14,155,232.67,20/02/2018 12:00:00,22/02/2018 07:55:22
1743,13,232,302.68,20/02/2018 13:30:00,23/02/2018 02:08:43
1744,2,73,49.23,20/02/2018 14:15:00,22/02/2018 12:54:26
1745,3,307,206.65,20/02/2018 15:00:00,23/02/2018 02:19:45
1747,13,69,214.44,20/02/2018 16:30:00,22/02/2018 08:10:10
1749,12,51,198.58,20/02/2018 18:00:00,22/02/2018 15:05:21
1750,8,182,259.54,20/02/2018 18:45:00,21/02/2018 19:36:57
1751,13,256,138.29,20/02/2018 19:30:00,22/02/2018 03:45:06
1752,7,91,432.62,20/02/2018 20:15:00,23/02/2018 03:14:51
1755,5,49,91.53,20/02/2018 22:30:00,23/02/2018 05:10:24
1756,8,320,375.47,20/02/2018 23:15:00,23/02/2018 16:08:28
1757,13,94,361.43,21/02/2018 00:00:00,23/02/2018 08:44:06
1758,8,389,444.66,21/02/2018 00:30:00,22/02/2018 13:21:59
1759,13,358,409.16,21/02/2018 01:00:00,22/02/2018 23:43:48
1760,2,245,165.73,21/02/2018 01:30:00,22/02/2018 17:36:18
1764,7,98,219.58,21/02/2018 03:30:00,22/02/2018 18:13:31
1765,5,373,423.54,21/02/2018 04:00:00,22/02/2018 08:00:55
1766,12,283,273.58,21/02/2018 04:30:00,23/02/2018 04:21:17
1767,4,84,286.15,21/02/2018 05:00:00,23/02/2018 03:25:14
1768,11,391,283.35,21/02/2018 05:30:00,23/02/2018 22:17:33
1770,14,18,167.19,21/02/2018 06:30:00,23/02/2018 01:17:57
1771,13,366,207.71,21/02/2018 07:00:00,22/02/2018 20:29:33
1772,10,177,107.19,21/02/2018 07:30:00,23/02/2018 04:34:41
1773,7,396,274.18,21/02/2018 08:00:00,23/02/2018 12:23:53
1775,12,316,100.98,21/02/2018 09:00:00,22/02/2018 19:15:22
1777,5,195,93.08,21/02/2018 10:00:00,22/02/2018 14:29:54
1778,14,330,232.75,21/02/2018 10:30:00,22/02/2018 10:32:53
1779,12,100,51.43,21/02/2018 11:00:00,22/02/2018 13:22:39
1780,9,365,392.71,21/02/2018 11:30:00,23/02/2018 10:55:55
1781,7,199,52.66,21/02/2018 12:00:00,24/02/2018 04:04:57
1782,5,210,209.14,21/02/2018 12:30:00,22/02/2018 15:44:01
1784,10,98,156.51,21/02/2018 13:30:00,23/02/2018 02:51:37
1785,1,9,265.72,21/02/2018 14:00:00,23/02/2018 11:50:01
1786,10,36,349.72,21/02/2018 14:30:00,23/02/2018 09:29:29
1787,5,391,369.5,21/02/2018 15:00:00,24/02/2018 07:35:05
1788,6,10,54.36,21/02/2018 15:30:00,23/02/2018 02:08:44
1792,11,319,404.99,21/02/2018 17:30:00,24/02/2018 01:21:42
1795,10,365,372.55,21/02/2018 19:00:00,22/02/2018 20:43:17
1796,10,6,243.46,21/02/2018 19:30:00,24/02/2018 10:41:02
1797,2,341,186.1,21/02/2018 20:00:00,24/02/2018 03:46:18
1798,6,222,372.44,21/02/2018 20:30:00,23/02/2018 18:51:16
1800,6,271,434.42,21/02/2018 21:30:00,23/02/2018 14:40:30
1806,8,20,371.07,22/02/2018 00:56:00,
1813,7,175,381.68,22/02/2018 04:12:00,
1819,13,138,97.86,22/02/2018 07:00:00,
1823,9,200,147.96,22/02/2018 08:52:00,
1826,2,276,294.68,22/02/2018 10:16:00,
1827,9,53,403.09,22/02/2018 10:44:00,
1836,1,268,77.75,22/02/2018 14:56:00,
1840,8,30,224.06,22/02/2018 16:48:00,
1845,13,389,397.07,22/02/2018 19:08:00,
1846,13,302,371.27,22/02/2018 19:36:00,
1861,4,244,317.06,23/02/2018 03:30:00,
1862,1,50,364.19,23/02/2018 04:00:00,
1863,7,140,241.58,23/02/2018 04:30:00,
1871,11,354,142.8,23/02/2018 08:30:00,
1887,11,334,176.62,23/02/2018 16:30:00,
1890,11,250,413.09,23/02/2018 18:00:00,
1893,14,362,257.84,23/02/2018 19:30:00,
1894,13,354,319.56,23/02/2018 20:00:00,
1898,8,341,214.14,23/02/2018 22:00:00,
1899,11,24,298.66,23/02/2018 22:30:00,
1902,9,103,109.93,24/02/2018 00:00:00,
1904,13,20,195.92,24/02/2018 01:20:00,
1909,1,218,165.83,24/02/2018 04:40:00,
1914,10,358,303.32,24/02/2018 08:00:00,
1803,10,179,429.97,21/02/2018 23:00:00,24/02/2018 06:49:58
1804,1,365,402.85,21/02/2018 23:30:00,23/02/2018 07:49:17
1805,9,245,28.97,22/02/2018 00:28:00,23/02/2018 07:01:52
1807,8,134,258.25,22/02/2018 01:24:00,24/02/2018 08:11:51
1808,8,188,48.99,22/02/2018 01:52:00,23/02/2018 10:20:16
1809,8,24,163.51,22/02/2018 02:20:00,24/02/2018 16:43:23
1811,13,322,413.76,22/02/2018 03:16:00,24/02/2018 08:26:02
1812,14,177,263.66,22/02/2018 03:44:00,24/02/2018 00:10:37
1814,12,315,419.87,22/02/2018 04:40:00,23/02/2018 05:08:21
1815,10,379,155.33,22/02/2018 05:08:00,24/02/2018 09:41:50
1816,11,279,442,22/02/2018 05:36:00,24/02/2018 07:09:12
1818,13,136,219.62,22/02/2018 06:32:00,24/02/2018 04:10:18
1820,10,161,276.4,22/02/2018 07:28:00,24/02/2018 11:00:35
1821,2,309,91.78,22/02/2018 07:56:00,23/02/2018 22:55:31
1822,1,100,331.94,22/02/2018 08:24:00,25/02/2018 00:13:54
1824,8,314,180.3,22/02/2018 09:20:00,24/02/2018 09:38:30
1828,8,3,191.7,22/02/2018 11:12:00,23/02/2018 15:11:08
1829,4,22,180.81,22/02/2018 11:40:00,23/02/2018 23:40:02
1830,14,187,322.02,22/02/2018 12:08:00,23/02/2018 20:19:54
1831,5,7,366.8,22/02/2018 12:36:00,24/02/2018 10:51:42
1832,3,259,207.16,22/02/2018 13:04:00,23/02/2018 20:29:32
1833,14,228,219.05,22/02/2018 13:32:00,25/02/2018 06:26:36
1835,2,197,187.31,22/02/2018 14:28:00,25/02/2018 03:17:18
1837,11,190,221.28,22/02/2018 15:24:00,25/02/2018 05:23:15
1838,11,70,231.41,22/02/2018 15:52:00,23/02/2018 16:23:34
1839,5,259,444.27,22/02/2018 16:20:00,23/02/2018 23:15:28
1841,12,387,57.83,22/02/2018 17:16:00,24/02/2018 06:27:44
1843,9,26,135.49,22/02/2018 18:12:00,24/02/2018 23:19:52
1844,6,18,148.11,22/02/2018 18:40:00,25/02/2018 09:46:22
1847,11,94,413.33,22/02/2018 20:04:00,25/02/2018 08:42:31
1848,6,17,32.93,22/02/2018 20:32:00,24/02/2018 11:19:34
1849,10,12,49.03,22/02/2018 21:00:00,24/02/2018 03:19:50
1851,6,7,212.88,22/02/2018 21:56:00,24/02/2018 01:27:23
1852,1,355,443.25,22/02/2018 22:24:00,25/02/2018 08:40:09
1853,14,357,164.9,22/02/2018 22:52:00,24/02/2018 07:33:05
1854,12,50,283.59,22/02/2018 23:20:00,24/02/2018 05:03:30
1855,1,246,92.12,23/02/2018 00:30:00,24/02/2018 01:48:02
1856,6,57,305.74,23/02/2018 01:00:00,25/02/2018 10:16:36
1858,12,247,201.12,23/02/2018 02:00:00,25/02/2018 18:46:46
1859,6,68,220.91,23/02/2018 02:30:00,25/02/2018 04:30:32
1860,2,280,212.26,23/02/2018 03:00:00,25/02/2018 03:50:15
1864,7,344,129.54,23/02/2018 05:00:00,25/02/2018 13:12:46
1865,2,305,447.84,23/02/2018 05:30:00,25/02/2018 09:50:22
1867,9,61,424.3,23/02/2018 06:30:00,25/02/2018 18:04:15
1868,7,397,116.91,23/02/2018 07:00:00,24/02/2018 08:33:33
1869,11,292,306.61,23/02/2018 07:30:00,24/02/2018 21:27:48
1870,12,221,443.67,23/02/2018 08:00:00,25/02/2018 00:10:49
1872,11,189,439.92,23/02/2018 09:00:00,25/02/2018 19:48:16
1874,2,259,249.81,23/02/2018 10:00:00,25/02/2018 09:32:21
1875,9,364,372.15,23/02/2018 10:30:00,25/02/2018 10:28:24
1876,7,233,266.13,23/02/2018 11:00:00,25/02/2018 19:05:52
1877,13,308,224.13,23/02/2018 11:30:00,24/02/2018 16:58:36
1878,12,160,71.54,23/02/2018 12:00:00,24/02/2018 14:54:46
1879,13,170,225.43,23/02/2018 12:30:00,26/02/2018 04:52:33
1881,10,49,194.3,23/02/2018 13:30:00,26/02/2018 01:51:39
1882,2,136,164.4,23/02/2018 14:00:00,25/02/2018 03:01:40
1883,10,47,209.78,23/02/2018 14:30:00,26/02/2018 05:59:13
1884,7,90,50.66,23/02/2018 15:00:00,24/02/2018 22:16:46
1885,5,170,233.76,23/02/2018 15:30:00,25/02/2018 06:18:47
1888,5,318,220.25,23/02/2018 17:00:00,26/02/2018 05:36:27
1889,2,97,89.88,23/02/2018 17:30:00,25/02/2018 14:56:28
1891,3,255,408.73,23/02/2018 18:30:00,25/02/2018 11:30:18
1892,9,174,364.19,23/02/2018 19:00:00,26/02/2018 04:21:53
1895,4,139,412.59,23/02/2018 20:30:00,25/02/2018 23:22:55
1897,2,196,273.46,23/02/2018 21:30:00,24/02/2018 22:18:35
1900,9,314,297.13,23/02/2018 23:00:00,26/02/2018 14:18:50
1901,4,31,426.24,23/02/2018 23:30:00,26/02/2018 13:12:50
1903,5,226,361.01,24/02/2018 00:40:00,25/02/2018 20:21:41
